code,name,barcode,unit,is_active,sale_price,ncm
3019,SP COSTELINHA,3019,KG,0,0,19022000
3020,SP FAROFA DE MILHO,3020,KG,0,0,19022000
3021,SP LAGARTO,3021,KG,0,0,19022000
3022,SP MOLHO PARA CARNE,3022,KG,0,0,19022000
3023,SP TENDER,3023,KG,0,0,19022000
3024,SP LOMBO RECHEADO,3024,KG,0,0,19022000
3025,SP BASE ROCAMBOLE E ALMONDEGA,3025,KG,0,0,19022000
3026,SP PALETA,3026,KG,0,0,19022000
3027,SP MASSA INTEGRAL PARA TORTA,3027,KG,0,0,19022000
3028,SP CARNE PARA CAPELETE E RAVIOLE,3028,KG,0,0,19022000
3029,SP RECHEIO PARA TORTEI DE ABOBORA COM CARNE SECA,3029,KG,0,0,19022000
3030,SP RECHEIO PARA TORTEI DE ABOBORA,3030,KG,0,0,19022000
3031,SP MOLHO PEITO DE FRANGO,3031,KG,0,0,19022000
3032,SP MOLHO BARBECUE,3032,KG,0,0,19022000
3033,FILE FRANGO EMPANADO,3033,KG,0,0,19022000
3034,MIOLO DE ALCATRA EMPANADO,3034,KG,0,0,19022000
3035,LEGUMES,3035,KG,0,13.5,19022000
3036,SP PEITO DE FRANGO,3036,KG,0,0,19022000
3037,SP FRANGO DESFIADO E TEMPERADO,3037,KG,0,0,19022000
3038,SP MASSA VERDE,3038,KG,0,0,19022000
3039,SP MASSA INTEGRAL,3039,KG,0,0,19022000
3040,SP CARNE SECA,3040,KG,0,0,19022000
3041,SP RECHEIO TRES QUEIJOS AZEIT PRETA,3041,KG,0,0,19022000
3042,SP BIFE A ROLE,3042,KG,0,0,19022000
3043,SP ROCAMBOLE DE CARNE,3043,KG,0,0,19022000
3044,SP RECHEIO CREAM CHEESE PEITO DE PERU,3044,KG,0,0,19022000
3045,SP RECHEIO RIC PRES ABCX,3045,KG,0,0,19022000
3046,SP PERNIL COM OSSO,3046,KG,0,0,19022000
3047,SP FRANGO ASSADO,3047,KG,0,0,19022000
3048,SP RECHEIO RIC NOZ PASSAS,3048,KG,0,0,19022000
3049,SP RECHEIO RIC TOM SEC,3049,KG,0,0,19022000
3050,SP RECHEIO RIC ESPINAFRE,3050,KG,0,0,19022000
3051,SP RECHEIO RIC AZEIT PRETA,3051,KG,0,0,19022000
3052,SP RECHEIO TRES QUEIJOS COM RICOTA,3052,KG,0,0,19022000
3053,SP RECHEIO CREAM CHEESE,3053,KG,0,0,19022000
3054,SP RECHEIO CAMARAO PARA TORTA,3054,KG,0,0,19022000
3055,SP TALHARIM COZIDO,3055,KG,0,0,19022000
3056,SP RECHEIO TRES QUEIJOS ESPINAFRE,3056,KG,0,0,19022000
3058,SP PERNIL PARA CARNE LOUCA,3058,KG,0,0,19022000
3059,SP RECHEIO TRES QUEIJOS COM BROCOLIS,3059,KG,0,0,19022000
3060,SP TOMATE TRITURADO,3060,KG,0,0,
3061,SP MASSA INTEGRAL COZIDA,3061,KG,0,0,
3062,SP MASSA VERDE COZIDA,3062,KG,0,0,
3063,SP SUSPIRO,3063,KG,0,0,17049090
3064,SP AZEITE COMPOSTO,3064,KG,0,0,
3065,SP PURE,3065,KG,0,0,
3066,SP RECHEIO BACALHAU PARA TORTA,3066,KG,0,0,
3067,SP RECHEIO PALMITO COM CAMARAO,3067,KG,0,0,
3068,SP RECHEIO CAMARAO TESTE,3068,KG,0,0,
3788,BOBINA PAPEL TOALHA,3788,UN,0,0,
5001,ABOBORA,5001,KG,0,0,19022000
5002,ABOBRINHA,5002,KG,0,0,19022000
5003,BERINJELA,5003,KG,0,0,19022000
5004,ESCAROLA,5004,KG,0,0,19022000
5005,ESPINAFRE,5005,KG,0,0,19022000
5006,ESPINAFRE PICADO CONGELADO,5006,KG,0,0,19022000
5007,TOMATE,5007,KG,0,0,19022000
5008,CATCHUP,5008,KG,0,0,19022000
5009,BROCOLIS CONGELADO,5009,KG,0,0,7108000
5010,VAGEM,5010,KG,0,0,19022000
5011,CENOURA,5011,KG,0,0,19041000
5012,BATATA,5012,KG,0,0,19022000
5013,CHEIRO VERDE,5013,UN,0,0,21023000
5014,PIMENTAO AMARELO,5014,KG,0,0,19022000
5015,PIMENTAO VERMELHO,5015,KG,0,0,19022000
5016,PIMENTAO VERDE,5016,KG,0,0,19022000
5017,ERVILHA CONGELADA,5017,KG,0,0,7102100
5018,ALHO,5018,KG,0,0,7102100
5019,CEBOLA,5019,KG,0,0,7102100
5020,OVO,5020,KG,0,0,19041000
5021,ACUCAR REFINADO MAIS DOCE,5021,KG,1,0,19022000
5022,ACUCAR MASCAVO,5022,KG,0,0,17011300
5023,CHOCOLATE EM BARRA,5023,KG,0,0,18062000
5024,CREME DE LEITE 1KG,5024,KG,0,0,4014021
5025,CREME DE LEITE 200G,5025,KG,0,0,19022000
5026,CHOCOLATE EM PO 50% CACAU,5026,KG,0,0,18061000
5027,LEITE CONDENSADO,5027,KG,0,0,4029900
5028,LEITE DE COCO,5028,KG,0,0,20098990
5029,UVAS PASSAS,5029,KG,0,19.9,19022000
5030,GELATINA DE ABACAXI,5030,KG,0,0,21069029
5031,GELATINA DE UVA,5031,KG,0,0,20096100
5032,GELATINA DE MORANGO,5032,KG,0,0,19022000
5033,GELATINA DE LIMAO,5033,KG,0,0,19022000
5034,GELATINA INCOLOR,5034,KG,0,0,21069029
5035,ARROZ BRANCO,5035,KG,0,0,19049000
5036,FEIJAO PRETO,5036,KG,0,0,19022000
5037,FEIJAO COMUM,5037,KG,0,0,15091000
5038,CAFE,5038,KG,0,0,9012100
5039,OLEO DE SOJA,5039,KG,0,0,15079011
5040,MOLHO SHOYU 1L,5040,UN,1,0,19022000
5041,MOLHO SHOYU,5041,KG,0,0,15171000
5042,VINAGRE DE ALCOOL COLORIDO,5042,KG,0,0,19022000
5043,SARDINHAS EM OLEO,5043,KG,0,8.5,19022000
5044,ERVILHA EM CONSERVA,5044,KG,0,0,20098990
5045,MILHO EM CONSERVA,5045,KG,0,0,20098990
5046,EXTRATO DE TOMATE,5046,KG,0,0,20029090
5047,PALMITO EM CONSERVA PICADO,5047,LT,0,0,20089100
5048,AZEITONA VERDE FATIADA,5048,KG,0,0,20057000
5049,AZEITONA PRETA AZAPA,5049,KG,0,0,20057000
5050,COGUMELO FATIADO,5050,KG,0,0,20039000
5051,MAIONESE HELLMANNS,5051,KG,0,0,21039019
5052,MOLHO DE TOMATE,5052,KG,0,0,21032090
5053,CALDO DE GALINHA CUBO,5053,KG,0,0,19022000
5054,CALDO DE GALINHA,5054,KG,0,0,19022000
5055,CREME DE CEBOLA,5055,KG,0,0,19022000
5056,AZEITE 500ML,5056,KG,0,21,15091000
5057,SAL REFINADO,5057,KG,0,0,25010020
5058,BACON MANTA,5058,KG,0,0,2101200
5059,LINGUICA TIPO CALABRESA,5059,KG,0,0,20029090
5060,CERVEJA LATA,5060,KG,0,0,19022000
5061,PIMENTA CALABRESA,5061,KG,0,0,19022000
5062,OREGANO,5062,KG,0,0,19053100
5063,FARINHA DE MANDIOCA GROSSA,5063,KG,0,0,11062000
5064,FARINHA DE MILHO 1KG,5064,KG,0,7.9,11022000
5065,FARINHA DE TRIGO INTEGRAL 1KG,5065,KG,0,6.9,11010010
5066,FARINHA DE TRIGO TIPO 1 5KG,5066,KG,0,16.4,11010010
5067,PASTA DE TOMATE,5067,KG,0,0,20029090
5068,AMIDO DE MILHO,5068,KG,0,0,11081200
5069,FECULA DE BATATA,5069,KG,0,0,19022000
5070,LEITE INTEGRAL EM PO 400G,5070,KG,0,9.6,19022000
5071,GORDURA VEGETAL,5071,KG,0,0,15162000
5072,MARGARINA 80%,5072,KG,0,0,20029090
5073,NOZES,5073,KG,0,0,8023200
5074,BACALHAU DESFIADO,5074,KG,0,0,3056990
5075,PEITO DE PERU,5075,KG,0,0,16010000
5076,APRESUNTADO,5076,KG,0,0,19041000
5077,CREAM CHEESE,5077,KG,0,0,2102000
5078,REQUEIJAO CREMOSO,5078,KG,0,0,4061090
5079,MUSSARELA,5079,KG,0,0,4061010
5080,PROVOLONE P/ QUATRO QUEIJOS,5080,KG,0,0,4069020
5081,PARMESAO SCALA,5081,KG,0,0,2101200
5082,RICOTA FRESCA,5082,KG,0,0,","
5083,CAMARAO CONGELADO,5083,KG,0,0,19022000
5084,CARCACA CONGELADA S/ MIUDOS,5084,KG,0,0,19041000
5085,COSTELA SUINA SALGADA,5085,KG,0,0,19041000
5086,PERNIL SUINO SALGADO,5086,KG,0,0,19022000
5087,PES SUINOS SALGADOS,5087,KG,0,0,19022000
5088,BACON CUBOS,5088,KG,0,0,2101200
5089,FILE DE PEITO,5089,KG,0,0,2071300
5090,LOMBO SUINO,5090,KG,0,0,2032900
5091,PERNIL INJETADO TENDER,5091,KG,0,0,19022000
5092,LEITE INTEGRAL,5092,KG,0,0,4012010
5093,MACA,5093,KG,0,0,19022000
5094,SALSAO,5094,KG,0,0,19022000
5095,COUVE,5095,UN,0,0,19022000
5096,ABACAXI,5096,KG,0,0,19022000
5097,BACALHAU,5097,KG,0,0,19022000
5098,BATATA PALHA,5098,KG,0,0,19022000
5099,AGUA,5099,KG,0,0,19022000
5100,BICARBONATO DE SODIO,5100,KG,0,0,19022000
5101,CANELA,5101,KG,0,0,19022000
5102,CARNE MOIDA,5102,KG,0,0,2013000
5103,CARNE SECA,5103,KG,0,0,9012100
5104,COSTELINHA SERRADA SUINA,5104,KG,0,0,2032900
5105,BUCHO,5105,KG,0,0,2013000
5106,FARINHA DE ROSCA,5106,KG,0,0,19022000
5107,FILE DE MERLUZA,5107,KG,0,0,19022000
5108,FILE MIGNON,5108,KG,0,0,19022000
5109,FOLHA DE LOURO,5109,UN,0,0,19022000
5110,FUMACA LIQUIDA,5110,UN,0,0,19022000
5111,QUEIJO GORGONZOLA,5111,KG,0,0,4064000
5112,LAGARTO,5112,KG,0,0,2013000
5113,MANJERICAO,5113,UN,0,0,19022000
5114,MIOLO DE ALCATRA,5114,KG,0,0,19022000
5115,NOZ MOSCADA,5115,KG,0,0,19022000
5116,PALETA,5116,KG,0,0,2013000
5117,PAO FRANCES,5117,KG,0,0,19022000
5118,PAO DE FORMA,5118,UN,0,0,19022000
5119,PERNIL COM OSSO,5119,KG,0,0,19022000
5120,PERNIL SEM OSSO,5120,KG,0,0,2031900
5121,FERMENTO EM PO,5121,KG,0,0,21023000
5122,SABOR AMI,5122,KG,0,0,21039029
5123,AMEIXA,5123,KG,0,0,19022000
5124,ABACAXI EM CALDA,5124,KG,0,0,19022000
5125,PONTA DE ALCATRA,5125,KG,0,0,2013000
5126,DOACAO,5126,0,0,,
5127,ANGELATTO TORTA HOLANDESA PEQUENA,5127,UN,1,5.99,19022000
5128,PARMESAO P/ QUATRO QUEIJOS,5128,KG,0,0,4064000
5129,PARMESAO VALEZA,5129,KG,1,0,19022000
5147,MANDIOCA,5147,KG,0,0,11062000
5148,DETERGENTE,5148,KG,0,0,15079011
5149,MUSSARELA FRESCA BOLINHA,5149,PCT,0,0,4061010
5150,GELEIA DE PIMENTA,5150,LT,0,0,20079910
5151,PALMITO INTEIRO,5151,LT,0,0,20089100
5152,ESPONJA LAVA LOUCAS,5152,UN,0,0,
5153,LA DE ACO,5153,UN,0,0,
5154,MANDIOQUINHA,5154,KG,0,0,
5155,BETERRABA,5155,KG,0,0,
5156,SACO PLASTICO CRISTAL,5156,KG,0,0,
5157,PAPEL ALUMINIO,5157,UN,0,0,
5158,LUVA DE VINIL,5158,UN,0,0,
5159,FILME DE PVC,5159,UN,0,0,39204390
5160,PANO MULTIUSO,5160,UN,0,0,
5161,EMBALAGEM DE ALUMINIO D6 500ML,5161,UN,0,2.5,76071110
5162,EMBALAGEM DE ALUMINIO D7 750ML,5162,UN,0,2.99,76071110
5163,EMBALAGEM DE ALUMINIO D5 1150ML,5163,UN,0,3.99,76071990
5164,EMBALAGEM DE ALUMINIO D8 1500ML,5164,UN,0,0,76071110
5165,PAPEL INTERFOLHA,5165,UN,0,0,","
5166,ALCOOL LIQUIDO 70,5166,UN,0,0,22089000
5167,DESINFETANTE,5167,UN,0,0,
5168,LUVA DE LIMPEZA,5168,UN,0,0,19022000
5169,POTE REDONDO COM TAMPA 250ML,5169,UN,0,1.5,39239000
5170,POTE REDONDO COM TAMPA 500ML,5170,UN,0,1.99,
5171,POTE REDONDO COM TAMPA 1000ML,5171,UN,0,3.4,
5172,TOUCA,5172,UN,0,0,65050090
5173,POTE RETANGULAR COM TAMPA 500ML,5173,UN,0,3,19041000
5174,POTE RETANGULAR COM TAMPA 1000ML,5174,UN,0,5.5,39239000
5175,BANDEJA ISOPOR M01,5175,UN,0,0,39239000
5176,BANDEJA ISOPOR M03,5176,UN,0,0,39239000
5177,BANDEJA ISOPOR M04,5177,UN,0,0,39239000
5178,BANDEJA ISOPOR M07,5178,UN,0,0,39239000
5179,BANDEJA ISOPOR M54,5179,UN,0,0,39239000
5180,BANDEJA ISOPOR M64,5180,UN,0,0,39239000
5181,PRATO MP19,5181,UN,0,0,39239000
5182,PRATO MP21,5182,UN,0,0,19022000
5183,PRATO MP25,5183,UN,0,0,39239000
5184,PRATO MP28,5184,UN,0,0,
5185,PARMESAO RALADO PUCON,5185,KG,0,0,4064000
5186,GARRAFA PLASTICA 200ML,5186,UN,0,0,39233000
5187,GARRAFA PLASTICA 500ML,5187,UN,0,0,39233000
5188,TAMPA GARRAFAS PLASTICAS,5188,UN,0,0,39235000
5189,EMBALAGEM K-89,5189,UN,0,0,39239000
5190,TAMPA SELO K-89 K-67,5190,UN,0,0,39235000
5191,EMBALAGEM K-51,5191,UN,0,0,39239000
5192,TAMPA SELO K-51,5192,UN,0,0,
5193,EMBALAGEM K-67,5193,UN,0,0,
5194,EMBALAGEM K-27,5194,UN,0,0,
5195,TAMPA SELO K-27,5195,UN,0,0,
5196,EMBALAGEM K-121,5196,UN,0,0,21050010
5197,EMBALAGEM K-151,5197,UN,0,0,21050010
5198,TAMPA SELO K-121 K-151,5198,UN,0,0,
5199,EMBALAGEM K-170,5199,UN,0,0,21050010
5200,TAMPA SELO K-170,5200,UN,0,0,39235000
5201,EMBALAGEM PRATO 6,5201,UN,0,0,39239000
5202,EMBALAGEM PUDIM MEDIO,5202,UN,0,0,39239000
5203,TAMPA SELO PUDIM MEDIO PRATO 6,5203,UN,0,0,
5204,EMBALAGEM PUDIM GRANDE,5204,UN,0,0,39239000
5205,TAMPA SELO PUDIM GRANDE,5205,UN,0,0,
5206,EMBALAGEM PUDIM INDIVIDUAL,5206,UN,0,0,
5207,TAMPA SELO PUDIM INDIVIDUAL,5207,UN,0,0,
5208,SACOLA PLASTICA GRANDE 40X50,5208,UN,0,0,25010020
5209,SACOLA PLASTICA PEQUENA 30X40,5209,UN,0,0,39232990
5210,PARMESAO FORMA COMUM,5210,KG,0,0,4069010
5211,COPO PLASTICO,5211,UN,0,0,39241000
5212,AVENTAL PLASTICO,5212,UN,0,0,39249000
5213,SACO DE LIXO,5213,KG,0,0,39232910
5214,PALITO DE DENTES,5214,UN,0,0,44219900
5215,CHANTY MIX,5215,KG,0,0,21069090
5216,ACUCAR REFINADO,5216,KG,0,0,17019900
5217,LEITE MOCA,5217,KG,0,0,4029900
5218,EMBALAGEM G-40 PUDIM,5218,UN,0,0,39239000
5219,SACO A VACUO 20X30,5219,UN,0,0,
5220,SACO A VACUO 22X32,5220,UN,0,0,39232190
5221,SACO A VACUO 25X35,5221,UN,0,0,39232190
5222,SABAO DE COCO,5222,KG,0,0,
5223,CLORO LIQUIDO,5223,KG,0,0,
5224,LAVA PISO COM FIBRA,5224,UN,0,0,
5225,PASSA CERA,5225,UN,0,0,
5226,SABAO EM PEDRA,5226,KG,0,0,34011900
5227,FIBRA,5227,UN,0,0,
5228,GARRAFA PLASTICA 300ML,5228,UN,0,0,39233000
5229,PROVOLONE VALE ORIZONA,5229,KG,1,0,4069020
5230,SABAO EM PO,5230,KG,0,0,18069000
5231,GOMA,5231,KG,0,0,
5232,PAPEL HIGIENICO,5232,UN,0,0,48181000
5233,BANDEJA ISOPOR M0100,5233,UN,0,0,39239000
5234,SALAME,5234,KG,0,0,
5235,BANDEJA ISOPOR CRL-003,5235,UN,0,0,39239000
5236,VEJA,5236,UN,0,0,
5237,AGUA SANITARIA,5237,KG,0,0,
5238,CHUCHU,5238,KG,0,0,
5239,CANUDOS PLASTICOS,5239,UN,0,0,
5240,GARFOS PLASTICOS,5240,UN,0,0,
5241,COPO PLASTICO CAFE,5241,UN,0,0,
5242,COLHER PLASTICA,5242,UN,0,0,
5243,MOSTARDA,5243,KG,0,0,
5244,LIMAO,5244,KG,0,0,
5245,BOBINA PICOTADA 35X50,5245,UN,0,0,
5246,BARBANTE,5246,UN,0,0,
5247,BOBINA PICOTADA 20X30,5247,KG,0,0,
5248,SUPORTE INTERFOLHA,5248,UN,0,0,
5249,MANTEIGA,5249,UN,0,0,
5250,COXA E SOBRECOXA DE FRANGO,5250,KG,0,0,2071300
5251,LIMPA ALUMINIO,5251,KG,0,0,
5252,SODA ESCAMA,5252,KG,0,0,
5253,PAIO,5253,KG,0,0,16010000
5254,ESPETO PARA PETISCO,5254,UN,0,0,
5255,QUEIJO BRIE,5255,KG,0,0,4064000
5256,DAMASCO TURCO,2.53E+16,KG,0,32.9,20086010
5257,POTE PARA DEGUSTACAO,5257,UN,0,0,
5258,GUARDANAPO DE PAPEL,5258,UN,0,0,
5259,LUSTRA MOVEIS,5259,UN,0,0,
5260,SUPER BONDER,5260,UN,0,0,
5261,BOBINA PICOTADA 30X40,5261,KG,0,0,
5262,FUBA,5262,KG,0,0,
5263,PERU.,5263,KG,0,0,
5264,TENDER BOLINHA.,5264,KG,0,0,16024900
5265,POLPA DE FRUTAS VERMELHAS,5265,KG,0,0,20079990
5266,CEREJA,5266,KG,0,0,20086010
5267,FRUTAS CRISTALIZADAS,5267,KG,0,0,20060000
5268,COCO RALADO,5268,KG,0,0,8011100
5269,CIF,5269,UN,0,0,
5270,INSETICIDA,5270,UN,0,0,
5271,EMBALAGEM TAMPA FIXA 500ML,5271,UN,1,0,
5272,EMBALAGEM TAMPA FIXA 250ML,5272,UN,1,0,
5273,PERA,5273,KG,0,0,
5274,CRAVO DA INDIA,5274,KG,0,0,
5275,SUCO DE LARANJA,5275,KG,0,0,
5277,PESSEGO EM CALDA,5277,KG,0,0,
5278,EMBALAGEM GA-92,5278,UN,0,3.99,
5279,MEL,5279,KG,0,0,
5280,OVOS DE CODORNA,5280,KG,0,0,
5281,EMBALAGEM GA-88,5281,UN,0,2.5,39239000
5282,RABO BOVINO,5282,KG,0,0,
5283,LINGUA BOVINA,5283,KG,0,0,
5284,EMBALAGEM GA-90,5284,UN,0,2.99,39239000
5285,DOURADA,5285,KG,0,0,
5286,CABO PARA VASSOURA,5286,UN,0,0,
5287,RODO 40CM,5287,UN,0,0,
5288,RODO 60CM,5288,UN,0,0,
5289,POTE COM TAMPA,5289,UN,1,0,
5290,CALDO DE CAMARAO,5290,KG,0,0,
5291,REPOLHO,5291,KG,0,0,
5292,BACON FATIADO,5292,KG,0,0,2101200
5293,PARMESAO RALADO VALEZA,5293,KG,0,0,4062000
5294,ALCOOL GEL SUPORTE,5294,UN,0,0,22089000
5295,ALCOOL GEL RECHAUD,5295,KG,0,0,
5296,POTE REDONDO COM TAMPA 150ML,5296,UN,0,0,
5297,ASPARGO,5297,KG,0,0,
5298,RABO SUINO,5298,KG,0,0,
5299,TOMATE CEREJA,5299,KG,0,0,
5300,PATINHO MOIDO,5300,KG,0,0,2013000
5301,MUSCULO,5301,KG,0,0,
5302,FUNGHI,5302,KG,0,0,7123100
5303,PROTEINA DE SOJA,5303,KG,0,0,
5304,EMBALAGEM G-32,5304,UN,0,0,
5305,SACO GELADINHO,5305,UN,0,0,
5306,LARANJA,5306,KG,0,0,
5307,GRANULADO,5307,KG,0,0,18069000
5308,CHOCOLATE BRANCO,5308,UN,0,0,
5309,CANJICA BRANCA,5309,UN,0,0,
5310,PACOCA ROLHA,5310,UN,0,0,
5311,ESSENCIA DE BAUNILHA 30ML,5311,UN,0,0,
5312,CARVAO VEGETAL,5312,KG,0,0,
5313,NESCAFE SOLUVEL,5313,UN,0,0,
5314,AMENDOIM GRANULADO SEM SAL 1KG,5314,KG,0,0,20081100
5315,SACO DE PAPEL 5KG PCT C/ 500,5315,UN,0,0,
5316,MATA BARATA ISCA,5316,UN,0,0,20049000
5317,DOCE DE LEITE BISNAGA,5317,KG,0,0,
5318,AVE TIPO FIESTA,5318,KG,0,0,2071200
5319,COPO ISOPOR DEGUSTACAO,5319,UN,0,0,21050010
5320,DESINCRUSTANTE,5320,UN,0,0,34021190
5321,ESPETOS DE MADEIRA,5321,UN,0,0,
5322,FACAS PLASTICAS,5322,UN,0,0,
5323,EMBALAGEM GA-94,5323,UN,0,0,39239000
5324,PALMITO SAVANA RODELA 1800G,7.90E+17,UN,0,29.9,20089100
5325,PALMITO SAVANA TOLETE 1800G,5325,UN,0,45.9,20089100
5326,MO600  SEM TP 01X100 -.,5326,UN,0,0,39239000
5327,EMBALAGEM DE ALUMINIO D9 2000ML,5327,UN,0,0,76071110
5328,PILHA,5328,UN,0,0,
5329,POTE REDONDO COM TAMPA 100ML,5329,UN,0,0,
5330,ANTI MOFO,5330,UN,0,0,
5331,FRUTAS VERMELHAS CONGELADAS,5331,KG,0,0,8119000
5332,SACOLA PLASTICA 42X53,5332,UN,0,0,39232190
5333,ATUM RALADO,5333,KG,0,0,
5334,EMBALAGEM GALVANOTEK G-60,5334,UN,0,0,39239000
5335,QUEIJO MUSSARELA RONI,5335,KG,0,14.99,4061010
5336,QUEIJO MUSSARELA SUDOESTE,5336,KG,0,15.95,4061010
5337,TAMPA POTE 150ML,5337,UN,0,0,
5338,TAMPA POTE 250ML,5338,UN,0,0,
5339,VASSOURA,5339,UN,0,0,
5340,MELHORADOR DE FARINHA,5340,UN,0,0,
5341,LUVA NITRILICA,5341,UN,0,0,
5342,SOLUPAN,5342,GL,0,0,
5343,VENENO DE RATO,5343,UN,0,0,
5344,FOLHA PICOTADA 30X40,5344,UN,0,0,
5345,BANDEJA S-18,5345,UN,0,0,
5346,CLORO GEL,5346,GL,0,0,
5347,FILTRO DE CAFE,5347,UN,0,0,
5348,VELA,5348,UN,0,0,34060000
5349,BANDEJA ISOPOR B-20,5349,UN,0,0,
